emails,category
'Sunil has accepted your invitation  View profile here: https://www.linkedin.com/comm/profile/view?trk=eml-comm_inv_acpt-prof_card-pro_text-0&midToken=AQETmX15wyJWow&trkEmail=eml-accept_invite_04-null-74-null-null-6vclfe%7Eicecscvt%7E6b Send a message: https://www.linkedin.com/e/v2?e=6vclfe-icecscvt-6b&a=mailbox-message-compose&midToken=AQETmX15wyJWow&tracking=eml-comm_inv_acpt-prof_card-msg_text-0&ek=accept_invite_04',4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/comm/updates?view=&midToken=AQETmX15wyJWow&trk=eml-nu_digest-hero-69-see_all_updates&trkEmail=eml-nu_digest-hero-69-see_all_updates-null-6vclfe%7Eicegmve0%7E3v =========================  Asim Regmi has made 3 new connections    Visit Asim Regmi&#39;s profile: https://www.linkedin.com/comm/profile/view?id=355562039&midToken=AQETmX15wyJWow&trk=eml-nu_digest-network_connections-72-text%7Eprof&trkEmail=eml-nu_digest-network_connections-72-text%7Eprof-null-6vclfe%7Eicegmve0%7E3v    ========================= People You May Know =========================  sagar Giri,Developer at Deerwalk Inc    View profile: ",4
"+Photoshop history settings, setting up sustainable design sprints, and more!  View in browser (http://invisionapp-1.hs-sites.com/ways-to-design-happiness-free-enterprise-ux-webinar-56-quotes-about-design-and-creativity?ecid=ACsprvtopUeZiY9Ksu--0BWvX4fy8B7mE8i-fArGvS7Oq1hBONzWIx1gK4zLwoqPSitPVXFioYSW&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=20795549&_hsenc=p2ANqtz-8l3LcATFHpW_KcSEY2HlYtLQkhwR7bNgfq513Y0_b7OP9CuJi7auQ8jB75QxnntOMcD6FAtTUh4LGBm2OnvyMtbDEbea7ndwywQiqonKHr3YbXwg0&_hsmi=20795549)   InVision App ",4
Top Stories from Your Feed Your Quora Digest  -----   Question: Why does Microsoft not have free food like Google and Facebook?  Answer from Amin Ariana I\'ve worked at both Microsoft and Google. They both have great food inside the campus to optimize the use of employee time.  Microsoft culturally sees food through the lens of Star Wars: a capitalist empire with many free-market options that you vote for with your wallet. They pay you enough to think with your money.  Google culturally sees food through the lens of Star Trek: a socialist empire in Read More: http://www.quora.com/Why-does-Microsoft-not-have-free-food-like-Google-and-Facebook#ans14170660 ----- Question: Why are so many people in Silicon Valley arrogant?,4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What quote illustrates some excellent advice your father or grandfather gave you?  Answer from Diane Meriwether ""Some money is too expensive.""   When I got my first grown-up job after college my dad asked me how much money I\'d be willing to embezzle.    My dad was an aerospace engineer, one of the most straight-edge ethical men you can imagine.   So I told him the truth, ""You raised me to be honest. There is no amount of money that could induce me to steal.""  But he wasn\'t having it.  ""A thousand dollars?""  Read More: ",4
Top Stories from Your Feed Your Quora Digest  -----   Question: Why do we kiss?  Answer from Doug Girard An extension of mother-child behavior    The practice may have evolved from primate mothers chewing food for their young and then feeding it to them mouth-to-mouth. Pressing lips together may have later developed as a way to comfort hungry children.  Mate assessment    59% of men and 66% of women have ended a budding relationship because of a bad first kiss. There are many theories on why this mig Read More: http://www.quora.com/Why-do-we-kiss-3#ans2263848 ----- Question: What is the most confusing thing about America that Americans don\'t realize?  ,4
"""Hi Asmita, I'd like to connect with you on LinkedIn.  Somesh Mathur Business Development Executive  Accept: https://www.linkedin.com/e/v2?e=6vclfe-icmjbrmc-2t&amp;a=invite-accept-mutator&amp;midToken=AQETmX15wyJWow&amp;tracking=eml-comm_invm-b-accept-newinvite&amp;ek=invite_member_28&amp;mboxId=I6031572977353523200_500&amp;sharedKey=ayRp0l9L&amp;invitationId=6031572972404244480&amp;fromReminder=false&amp;fromEmail=true&amp;_sig=1YTAcZzfJmJCQ1  View Somesh Mathur's profile: ",4
"""Asmita, see what your network has been up to  See what's new >  https://www.linkedin.com/e/v2?e=6vclfe-icmjpdn8-44&a=home-play-main&midToken=AQETmX15wyJWow&tracking=eml-wym-cta&ek=what_you_missed_v2   =============================================================  You have 8 notifications and updates from your network  3 profile views ",4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/e/v2?e=77krup-icn0ysny-f&a=viewUpdates&midToken=AQFOwp82JXJvzA&ek=nu_digest&li=14&m=hero&ts=see_all_updates =========================  krishna chauhan has made 4 new connections    Visit krishna chauhan&#39;s profile: https://www.linkedin.com/e/v2?e=77krup-icn0ysny-f&t=npv&midToken=AQFOwp82JXJvzA&ek=nu_digest&li=17&m=network_connections&ts=text-prof&memberID=435566501    ========================= People You May Know =========================  Sajeeb Thakuri,Civil Engineer at CERC    View profile:  LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved. LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: 70 Sir John Roberson's Quay, Dublin 2""",4
"""Hi Asmita, I'd like to connect with you on LinkedIn.  Dipesh Poudel Student at Deerwalk Institute of Technology(DWIT)  Accept: https://www.linkedin.com/e/v2?e=6vclfe-icn66bjm-2k&amp;a=invite-accept&amp;midToken=AQETmX15wyJWow&amp;tracking=eml-comm_invm-b-accept-newinvite&amp;ek=invite_member_28&amp;mboxId=I6031733942829223936_500&amp;sharedKey=MM-knk8u&amp;invitationId=6031733896951918592&amp;fromReminder=false&amp;fromEmail=true  View Dipesh Poudel's profile: https://www.linkedin.com/comm/profile/view?id=348458280&authType=name&authToken=qYuH&invAcpt=415452794_I6031733942829223936_500&trk=eml-comm_invm-b-name-newinvite&midToken=AQETmX15wyJWow&trkEmail=eml-invite_member_28-null-43-null-null-6vclfe%7Eicn66bjm%7E2k  You are receiving Invitation emails. Unsubscribe here: https://www.linkedin.com/e/v2?e=6vclfe-icn66bjm-2k&t=lun&midToken=AQETmX15wyJWow&tracking=eml-comm_invm-f-unsub-newinvite&ek=invite_member_28&loid=AQGgPncwdT9ppgAAAU7UGNGP2o74Mz2MPRpfM-k17D9AC-uEx0hjamSe5AJswQ3_9sRY4nBeLyW2bIOoJXxBC0c2kdNW&eid=6vclfe-icn66bjm-2k  This email was intended for Asmita Subedi (Studying B.Sc.CSIT. Editor, Reporter at DWIT News). Learn why we included this at the following link: https://www.linkedin.com/e/v2?e=6vclfe-icn66bjm-2k&a=customerServiceUrl&midToken=AQETmX15wyJWow&ek=invite_member_28&articleId=4788 &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved. LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: 70 Sir John Rogersons Quay, Dublin 2""",4
"Yashin, LinkedIn is better with connections! See what your colleagues and classmates have been up to. Add them as connections.  Sneha Parajuli -- number 477441 Registered Office: Wilton Plaza, Wilton Place, Dublin 2, Ireland'",4
"""========================= Congratulations, Asmita! =========================  Your connections Bidish and  have recognized you for what you're great at.  Continue: https://www.linkedin.com/comm/profile/edit?showSuggestedEndorsements=true&showPendingEndorsementDialog=false&esl=Writing&eslIsEncrypted=f&trk=eml-endrs-khc-btn-off_text&midToken=AQETmX15wyJWow&trkEmail=eml-endorsements_summary-null-7-null-null-6vclfe%7Eicmv49et%7E1h  Bidish Acharya [Connected in Apr 2015] -------------------------------     Writing  ================================== Build your reputation and identity ==================================  Did you know? Only your connections can endorse you, and you can always manage which ones to show. Manage endorsements: summary&articleId=4788 &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved. LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: 70 Sir John Rogersons Quay, Dublin 2""",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: James Altucher claims that coming up with 10+ ideas every day would completely change someone\'s life within 6 months. Have you tried this out? What were your results?  Answer from Andrew Lynch I have tried it out, and it did change my life.  I was stuck. My life was going nowhere.  I was in a job I didn\'t really like, doing work I didn\'t care about. And to distract myself, I was spending money I didn\'t have on going out and drinking all the time.  The bills started to pile up. I got further and further into debt, which meant I had to stay in the job that I didn\'t like just to afford the Read More: http://www.quora.com/James-Altucher-claims-that-coming-up-with-10+-ideas-every-day-would-completely-change-someones-life-within-6-months-Have-you-tried-this-out-What-were-your-results#ans14179011 ----- Question: How do people judge others whether they are intelligent or not?  ",4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/comm/updates?view=&midToken=AQETmX15wyJWow&trk=eml-nu_digest-hero-72-see_all_updates&trkEmail=eml-nu_digest-hero-72-see_all_updates-null-6vclfe%7Eicoggrhd%7E72 =========================  Sunil Lamsal has an updated profile (Education).    View profile: ",4
"""Your contact, <b>Yashin Shekh</b>, just joined LinkedIn Help welcome Yashin and get connected.  Yashin Shekh --    Connect with Yashin: https://www.linkedin.com/e/v2?e=6vclfe-icoxg2mh-14&amp;a=contact-join-connect-auth&amp;midToken=AQETmX15wyJWow&amp;ek=invite_member_join_notification&amp;memIds=435989761&amp;firstName=Yashin&amp;lastName=Shekh&amp;authTokens=NatR&amp;authTypes=name&amp;contactEmail=_students%40deerwalk%2Eedu%2Enp&amp;_sig=1hGK0Z2YX0LSQ1  View Yashin Shekh's profile: https://www.linkedin.com/comm/profile/view?id=435989761&authType=name&authToken=NatR&trk=eml-abook-contact_card-join_notification&midToken=AQETmX15wyJWow&trkEmail=eml-invite_member_join_notification-null-5-null-null-6vclfe%7Eicoxg2mh%7E14  You are receiving Contact Join Notification emails. Unsubscribe here: https://www.linkedin.com/e/v2?e=6vclfe-icoxg2mh-14&t=lun&midToken=AQETmX15wyJWow&tracking=eml-abook-footer-unsubscribe-join_notification&ek=invite_member_join_notification&loid=AQFBS4r7ITI1CwAAAU7abdMvUkLVfIfK48wibm1YyeQdRTktBydBZ8M2AA_Yup6oyTWwjFlZIgVoUJN9uTntho_IlXUL&eid=6vclfe-icoxg2mh-14  This email was intended for Subedi Asmita. Learn why we included this at the following link: https://www.linkedin.com/e/v2?e=6vclfe-icoxg2mh-14&a=customerServiceUrl&midToken=AQETmX15wyJWow&ek=invite_member_join_notification&articleId=4788 &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved. LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: 70 Sir John Roberson's Quay, Dublin 2""",4
"+communicating your way to stress-free design projects, doodled design inspiration, plus more!  View in browser (http://invisionapp-1.hs-sites.com/inside-design-at-ted-the-product-design-industry-survey-36-free-icons-and-reimagining-email-design?ecid=ACsprvvqmCFg-5wHGj1FPOOmY5W446RYWahsg6bI6KxUY3w7EDw3zVgQwHjgilQqdESQdq1KHe24&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=20922593&_hsenc=p2ANqtz-8pKKXTZR2dGBkPbtMGlwTKJMAjjSSFNc_xqXXwxdgMs067CAuvxmPzTowOvEONIt_tt6ImICVEmV5c_MrtcUbK-ukzKCEKptTRSX8rG7rXVY86vq0&_hsmi=20922593)   InVision App ",4
"""Hi Yashin, I'd like to connect with you on LinkedIn.  Sanjeev Budha Intern at Deerwalk Inc  Accept: https://www.linkedin.com/e/v2?e=77krup-icoz3azy-4&amp;a=invite-accept&amp;midToken=AQFOwp82JXJvzA&amp;tracking=eml-comm_invm-b-accept-newinvite&amp;ek=invite_member_28&amp;mboxId=I6032191263581700097_500&amp;sharedKey=QtmcWbxv&amp;invitationId=6032191189782921216&amp;fromReminder=false&amp;fromEmail=true  View Sanjeev Budha's profile: ",4
"""Hi Yashin, I'd like to connect with you on LinkedIn.  Sayal Vaidya Student at Deerwalk Institue of Technolofy  Accept: https://www.linkedin.com/e/v2?e=77krup-icp047mk-5d&amp;a=invite-accept&amp;midToken=AQFOwp82JXJvzA&amp;tracking=eml-comm_invm-b-accept-newinvite&amp;ek=invite_member_28&amp;mboxId=I6032198486588424192_500&amp;sharedKey=Vibr0FML&amp;invitationId=6032198462999662593&amp;fromReminder=false&amp;fromEmail=true  View Sayal Vaidya's profile: ",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: Why do people not like Nickelback?  Answer from Matthew Manning I\'ve been meditating on this question for awhile now, and I think I\'m finally ready to talk.  Nickelback is so unbelievably awful, not because they are totally bad at music, but that they are the lowest you can possibly be ""good at music.""  Let me explain that.  Imagine a scale from -100 to 100.  On the negative side, we have patently shitty bands.  Think of anything - some garage act you saw at a Read More: http://www.quora.com/Why-do-people-not-like-Nickelback#ans1613421 ----- Question: I\'m not very smart, but I work extremely hard. Will I be able to succeed?  Answer from Rishabh Jain You will definitely succeed.  You have the three most important characteristics for success:  1) Hard Working 2) Knowing What You Dont Know 3) Asking For Help  The most succesful people do exactly this. No one is extremely successful alone. Everyone needs help. More importantly   Being intelligent is by far the most over rated characteristic for success. In fact, when young, it can hurt you by mak Read More: http://www.quora.com/Im-not-very-smart-but-I-work-extremely-hard-Will-I-be-able-to-succeed#ans14390415 ----- Question: What is it like to quit your job, get a backpack and travel the world?   '",4
